Store,Dept,Date,Weekly_Pred,IsHoliday
23.0,56.0,2011-12-09,3397.3394424503404,False
23.0,56.0,2011-12-16,2061.739047314526,False
23.0,56.0,2011-12-23,63.59762537690421,False
23.0,56.0,2011-12-30,-476.88544978501585,True
23.0,58.0,2011-11-04,4604.486089678065,False
23.0,58.0,2011-11-11,3046.422540874269,False
23.0,58.0,2011-11-18,3711.1290440084895,False
23.0,58.0,2011-11-25,3540.945047775333,True
23.0,58.0,2011-12-02,3050.010229068392,False
23.0,58.0,2011-12-09,3826.987038652928,False
23.0,58.0,2011-12-16,3942.9435751270994,False
23.0,58.0,2011-12-23,3909.767655390633,False
23.0,58.0,2011-12-30,3918.866234764237,True
23.0,59.0,2011-11-04,298.5892689994281,False
23.0,59.0,2011-11-11,995.9497552942696,False
23.0,59.0,2011-11-18,2491.791454425801,False
23.0,59.0,2011-11-25,5688.735889387105,True
23.0,59.0,2011-12-02,5757.180059197147,False
23.0,59.0,2011-12-09,8670.755931373009,False
23.0,59.0,2011-12-16,13775.3917922748,False
23.0,59.0,2011-12-23,21315.08275668613,False
23.0,59.0,2011-12-30,7260.8651121111425,True
23.0,60.0,2011-11-04,107.0116081991121,False
23.0,60.0,2011-11-11,82.66817392316925,False
23.0,60.0,2011-11-18,91.63339742678843,False
23.0,60.0,2011-11-25,75.99000638491752,True
23.0,60.0,2011-12-02,121.8822949300932,False
23.0,60.0,2011-12-09,81.13185546108916,False
23.0,60.0,2011-12-16,83.03931239300918,False
23.0,60.0,2011-12-23,92.86419284133201,False
23.0,60.0,2011-12-30,91.35419429987564,True
23.0,67.0,2011-11-04,10909.487476565322,False
23.0,67.0,2011-11-11,13021.95067548813,False
23.0,67.0,2011-11-18,13389.940717834192,False
23.0,67.0,2011-11-25,11035.148542639712,True
23.0,67.0,2011-12-02,14775.636499224958,False
23.0,67.0,2011-12-09,19152.63882224346,False
23.0,67.0,2011-12-16,21567.698598470102,False
23.0,67.0,2011-12-23,25960.660444076024,False
23.0,67.0,2011-12-30,10585.05438541281,True
23.0,71.0,2011-11-04,6344.159156389638,False
23.0,71.0,2011-11-11,6761.197040145389,False
23.0,71.0,2011-11-18,6805.633273334346,False
23.0,71.0,2011-11-25,12244.591735800832,True
23.0,71.0,2011-12-02,8464.605897795513,False
23.0,71.0,2011-12-09,7882.368648608319,False
23.0,71.0,2011-12-16,9386.577399709366,False
23.0,71.0,2011-12-23,11758.844755436263,False
23.0,71.0,2011-12-30,9257.504191695016,True
23.0,72.0,2011-11-04,69983.344798372,False
23.0,72.0,2011-11-11,100996.54440765908,False
23.0,72.0,2011-11-18,71951.33228359358,False
23.0,72.0,2011-11-25,374972.4847131669,True
23.0,72.0,2011-12-02,118566.9143217363,False
23.0,72.0,2011-12-09,117110.24483789675,False
23.0,72.0,2011-12-16,161156.85438167944,False
23.0,72.0,2011-12-23,242646.79490359777,False
23.0,72.0,2011-12-30,97283.61143397051,True
23.0,74.0,2011-11-04,29032.49560427886,False
23.0,74.0,2011-11-11,32720.34554329118,False
23.0,74.0,2011-11-18,30474.34201511705,False
23.0,74.0,2011-11-25,43732.225159612826,True
23.0,74.0,2011-12-02,28449.651301147293,False
23.0,74.0,2011-12-09,29249.404137179947,False
23.0,74.0,2011-12-16,31049.674713511013,False
23.0,74.0,2011-12-23,38564.89971546912,False
23.0,74.0,2011-12-30,37275.81110512497,True
23.0,79.0,2011-11-04,31751.966588393618,False
23.0,79.0,2011-11-11,32636.39953148209,False
23.0,79.0,2011-11-18,32954.21538492555,False
23.0,79.0,2011-11-25,35077.59811390966,True
23.0,79.0,2011-12-02,31886.385097876955,False
23.0,79.0,2011-12-09,35646.42257144611,False
23.0,79.0,2011-12-16,39526.82354315307,False
23.0,79.0,2011-12-23,44334.7955278956,False
23.0,79.0,2011-12-30,27620.21538110075,True
23.0,80.0,2011-11-04,1441.604566102499,False
23.0,80.0,2011-11-11,1178.9071127081993,False
23.0,80.0,2011-11-18,1346.9516248357254,False
23.0,80.0,2011-11-25,1615.2443147833696,True
23.0,80.0,2011-12-02,1232.0290768368873,False
23.0,80.0,2011-12-09,1243.9963402679427,False
23.0,80.0,2011-12-16,1229.030385082006,False
23.0,80.0,2011-12-23,1281.7090360320713,False
23.0,80.0,2011-12-30,1318.4173442368797,True
23.0,81.0,2011-11-04,7424.566674138767,False
23.0,81.0,2011-11-11,7544.782480574444,False
23.0,81.0,2011-11-18,7358.815082739338,False
23.0,81.0,2011-11-25,7308.509900170377,True
23.0,81.0,2011-12-02,7412.023250661672,False
23.0,81.0,2011-12-09,7834.673151988884,False
23.0,81.0,2011-12-16,7642.843529737902,False
23.0,81.0,2011-12-23,7900.427210867645,False
23.0,81.0,2011-12-30,6472.839796212607,True
23.0,82.0,2011-11-04,20305.34818715135,False
23.0,82.0,2011-11-11,24203.30688541381,False
23.0,82.0,2011-11-18,23717.550853812703,False
23.0,82.0,2011-11-25,28637.584955493207,True
23.0,82.0,2011-12-02,35978.77247051358,False
23.0,82.0,2011-12-09,49539.32799839495,False
23.0,82.0,2011-12-16,65508.232679027,False
23.0,82.0,2011-12-23,83094.41015456317,False
23.0,82.0,2011-12-30,20683.225328504755,True
23.0,83.0,2011-11-04,1429.6605348932778,False
23.0,83.0,2011-11-11,1426.991790798608,False
23.0,83.0,2011-11-18,1467.989145441096,False
23.0,83.0,2011-11-25,1711.2980785606185,True
23.0,83.0,2011-12-02,1355.3893032324256,False
23.0,83.0,2011-12-09,1592.2694837424194,False
23.0,83.0,2011-12-16,1777.247581791248,False
23.0,83.0,2011-12-23,3709.6341150544977,False
23.0,83.0,2011-12-30,2690.9736507369735,True
23.0,85.0,2011-11-04,3974.4494365944615,False
23.0,85.0,2011-11-11,4041.0465776638216,False
23.0,85.0,2011-11-18,4414.584820405309,False
23.0,85.0,2011-11-25,3079.76769072582,True
23.0,85.0,2011-12-02,5369.919785020136,False
23.0,85.0,2011-12-09,9131.356512315766,False
23.0,85.0,2011-12-16,13294.114518815846,False
23.0,85.0,2011-12-23,13588.217993808616,False
23.0,85.0,2011-12-30,3220.7248910104236,True
23.0,87.0,2011-11-04,44084.61469416816,False
23.0,87.0,2011-11-11,35924.72126341175,False
23.0,87.0,2011-11-18,34232.369493420534,False
23.0,87.0,2011-11-25,33908.03693886038,True
23.0,87.0,2011-12-02,42917.732537963726,False
23.0,87.0,2011-12-09,39391.95771368716,False
23.0,87.0,2011-12-16,40069.05035426591,False
23.0,87.0,2011-12-23,54739.392762856085,False
23.0,87.0,2011-12-30,34242.180768721875,True
23.0,90.0,2011-11-04,22157.962912089453,False
23.0,90.0,2011-11-11,30846.07941589065,False
23.0,90.0,2011-11-18,31565.21810189754,False
23.0,90.0,2011-11-25,32492.546292876155,True
23.0,90.0,2011-12-02,30667.97000218116,False
23.0,90.0,2011-12-09,31240.82277278349,False
23.0,90.0,2011-12-16,33511.09891723402,False
23.0,90.0,2011-12-23,35858.13181734944,False
23.0,90.0,2011-12-30,28397.844047903407,True
23.0,91.0,2011-11-04,31642.81514792108,False
23.0,91.0,2011-11-11,48277.296970858806,False
23.0,91.0,2011-11-18,45528.39197430723,False
23.0,91.0,2011-11-25,43510.25425729864,True
23.0,91.0,2011-12-02,44615.025655462974,False
23.0,91.0,2011-12-09,47683.24898233973,False
23.0,91.0,2011-12-16,46410.30661101603,False
23.0,91.0,2011-12-23,46627.190971714495,False
23.0,91.0,2011-12-30,45643.36138338797,True
23.0,92.0,2011-11-04,73821.94001132349,False
23.0,92.0,2011-11-11,80935.33277953515,False
23.0,92.0,2011-11-18,82052.98271926591,False
23.0,92.0,2011-11-25,82448.236829334,True
23.0,92.0,2011-12-02,78251.50196850399,False
23.0,92.0,2011-12-09,89316.98256801168,False
23.0,92.0,2011-12-16,88392.68466500292,False
23.0,92.0,2011-12-23,95509.38626729346,False
23.0,92.0,2011-12-30,65942.35075952661,True
23.0,93.0,2011-11-04,2859.847801226823,False
23.0,93.0,2011-11-11,3020.181403907648,False
23.0,93.0,2011-11-18,2971.5513356790675,False
23.0,93.0,2011-11-25,2837.128954248669,True
23.0,93.0,2011-12-02,2752.552987013644,False
23.0,93.0,2011-12-09,3091.0690253821,False
23.0,93.0,2011-12-16,3106.1968147514185,False
23.0,93.0,2011-12-23,3447.0270289079517,False
23.0,93.0,2011-12-30,2501.868498274993,True
23.0,94.0,2011-11-04,45.53117767760151,False
23.0,94.0,2011-11-11,177.65274462646076,False
23.0,94.0,2011-11-18,337.9499371877554,False
23.0,94.0,2011-11-25,198.80682800716923,True
23.0,94.0,2011-12-02,-56.10316041661108,False
23.0,94.0,2011-12-09,79.2241529483671,False
23.0,94.0,2011-12-16,485.84044047888335,False
23.0,94.0,2011-12-23,518.7881111737906,False
23.0,94.0,2011-12-30,42.9104067104134,True
23.0,95.0,2011-11-04,45437.82222395864,False
23.0,95.0,2011-11-11,45706.84041285802,False
23.0,95.0,2011-11-18,46615.0313921064,False
23.0,95.0,2011-11-25,49597.306636970105,True
23.0,95.0,2011-12-02,44172.82159943514,False
23.0,95.0,2011-12-09,47881.40079404701,False
23.0,95.0,2011-12-16,50048.42297607668,False
23.0,95.0,2011-12-23,62459.17809288378,False
23.0,95.0,2011-12-30,41654.23502463689,True
23.0,96.0,2011-11-04,15483.227289106511,False
23.0,96.0,2011-11-11,18924.52061759103,False
23.0,96.0,2011-11-18,17628.73514020797,False
23.0,96.0,2011-11-25,20917.55539010074,True
23.0,96.0,2011-12-02,17915.43766073864,False
23.0,96.0,2011-12-09,18727.75850422103,False
23.0,96.0,2011-12-16,21647.74808241036,False
23.0,96.0,2011-12-23,28074.54041136038,False
23.0,96.0,2011-12-30,22367.203936917518,True
23.0,97.0,2011-11-04,7101.7121171364615,False
23.0,97.0,2011-11-11,8785.651727992115,False
23.0,97.0,2011-11-18,8859.853306823416,False
23.0,97.0,2011-11-25,9094.34576777835,True
23.0,97.0,2011-12-02,8886.290979646152,False
23.0,97.0,2011-12-09,9870.132857764143,False
23.0,97.0,2011-12-16,9646.066892461857,False
23.0,97.0,2011-12-23,11571.923518736721,False
23.0,97.0,2011-12-30,10470.879015934792,True
23.0,98.0,2011-11-04,106.98807626802191,False
23.0,98.0,2011-11-11,99.86297110302952,False
23.0,98.0,2011-11-18,108.07093455623692,False
23.0,98.0,2011-11-25,111.86926971483956,True
23.0,98.0,2011-12-02,97.1170263426335,False
23.0,98.0,2011-12-09,115.4532720263902,False
23.0,98.0,2011-12-16,181.49232303121755,False
23.0,98.0,2011-12-23,60.435811158175525,False
23.0,98.0,2011-12-30,2.904541755736079,True
24.0,1.0,2011-11-04,26711.23368423903,False
24.0,1.0,2011-11-11,12211.171139573264,False
24.0,1.0,2011-11-18,12626.978148269518,False
24.0,1.0,2011-11-25,14042.127045634952,True
24.0,1.0,2011-12-02,18562.73326019715,False
24.0,1.0,2011-12-09,26099.84069735143,False
24.0,1.0,2011-12-16,37630.35984233981,False
24.0,1.0,2011-12-23,51788.062556325574,False
24.0,1.0,2011-12-30,13626.57121594551,True
24.0,2.0,2011-11-04,35695.90581997575,False
24.0,2.0,2011-11-11,35587.840095753294,False
24.0,2.0,2011-11-18,34818.04625205973,False
24.0,2.0,2011-11-25,36748.60469488332,True
24.0,2.0,2011-12-02,37352.96390332512,False
24.0,2.0,2011-12-09,40195.55040746413,False
24.0,2.0,2011-12-16,43539.25029356915,False
24.0,2.0,2011-12-23,60303.093647100526,False
24.0,2.0,2011-12-30,29933.46194062049,True
24.0,3.0,2011-11-04,6779.36841189402,False
24.0,3.0,2011-11-11,7729.32216522686,False
24.0,3.0,2011-11-18,7561.486932337581,False
24.0,3.0,2011-11-25,11012.204573524248,True
24.0,3.0,2011-12-02,9544.789895244938,False
24.0,3.0,2011-12-09,11760.65365516261,False
24.0,3.0,2011-12-16,13173.071674651996,False
24.0,3.0,2011-12-23,17938.58595362862,False
24.0,3.0,2011-12-30,6665.938361147805,True
24.0,4.0,2011-11-04,27972.109372085462,False
24.0,4.0,2011-11-11,27684.154202866404,False
24.0,4.0,2011-11-18,27165.13157225078,False
24.0,4.0,2011-11-25,28458.52911056372,True
24.0,4.0,2011-12-02,28291.473869985704,False
24.0,4.0,2011-12-09,28425.308241633506,False
24.0,4.0,2011-12-16,28187.33549423985,False
24.0,4.0,2011-12-23,32855.107215319724,False
24.0,4.0,2011-12-30,27572.550080888086,True
24.0,5.0,2011-11-04,28831.33639040575,False
24.0,5.0,2011-11-11,34474.49101592074,False
24.0,5.0,2011-11-18,32694.086464556724,False
24.0,5.0,2011-11-25,87871.52383210635,True
24.0,5.0,2011-12-02,49046.31958433832,False
24.0,5.0,2011-12-09,58889.74681136371,False
24.0,5.0,2011-12-16,73247.62100475826,False
24.0,5.0,2011-12-23,107485.74642708804,False
24.0,5.0,2011-12-30,40153.57661835402,True
24.0,6.0,2011-11-04,2948.372611692851,False
24.0,6.0,2011-11-11,1425.455006931187,False
24.0,6.0,2011-11-18,2164.001788314642,False
24.0,6.0,2011-11-25,18566.368876852302,True
24.0,6.0,2011-12-02,5074.733850592492,False
24.0,6.0,2011-12-09,7779.947439843999,False
24.0,6.0,2011-12-16,10572.993763549464,False
24.0,6.0,2011-12-23,30463.14945690117,False
24.0,6.0,2011-12-30,4024.61830851974,True
24.0,7.0,2011-11-04,20858.356881728538,False
24.0,7.0,2011-11-11,27973.996982807435,False
24.0,7.0,2011-11-18,29913.303263527483,False
24.0,7.0,2011-11-25,80375.75960574314,True
24.0,7.0,2011-12-02,52520.39756754521,False
24.0,7.0,2011-12-09,68793.64804766342,False
24.0,7.0,2011-12-16,81752.28581170845,False
24.0,7.0,2011-12-23,141004.02059716865,False
24.0,7.0,2011-12-30,25309.140629956364,True
24.0,8.0,2011-11-04,50951.51316369943,False
24.0,8.0,2011-11-11,49515.96762249352,False
24.0,8.0,2011-11-18,47042.69441885351,False
24.0,8.0,2011-11-25,46207.741340795656,True
24.0,8.0,2011-12-02,49347.62063031656,False
24.0,8.0,2011-12-09,52682.97128969769,False
24.0,8.0,2011-12-16,53032.14436855552,False
24.0,8.0,2011-12-23,62450.74832777643,False
24.0,8.0,2011-12-30,44629.67124713459,True
24.0,9.0,2011-11-04,14207.14214667658,False
24.0,9.0,2011-11-11,11252.298237073035,False
24.0,9.0,2011-11-18,21144.995646354542,False
24.0,9.0,2011-11-25,19891.182550986563,True
24.0,9.0,2011-12-02,10057.686601383411,False
24.0,9.0,2011-12-09,11803.650583828134,False
24.0,9.0,2011-12-16,13427.075334930592,False
24.0,9.0,2011-12-23,25536.049085901537,False
24.0,9.0,2011-12-30,7704.83135875838,True
24.0,10.0,2011-11-04,28694.280056884192,False
24.0,10.0,2011-11-11,29084.76594297323,False
24.0,10.0,2011-11-18,27891.914030023065,False
24.0,10.0,2011-11-25,25401.287977562897,True
24.0,10.0,2011-12-02,28504.50644143499,False
24.0,10.0,2011-12-09,30766.24086696017,False
24.0,10.0,2011-12-16,32449.098590951093,False
24.0,10.0,2011-12-23,32936.454932549794,False
24.0,10.0,2011-12-30,30109.2233969816,True
24.0,11.0,2011-11-04,13667.814142598922,False
24.0,11.0,2011-11-11,14061.322607715763,False
24.0,11.0,2011-11-18,11157.69508111492,False
24.0,11.0,2011-11-25,15295.542300644482,True
24.0,11.0,2011-12-02,15480.842881576307,False
24.0,11.0,2011-12-09,20003.696280124743,False
24.0,11.0,2011-12-16,18597.65828173436,False
24.0,11.0,2011-12-23,21351.649840050373,False
24.0,11.0,2011-12-30,10660.42871817418,True
24.0,12.0,2011-11-04,3284.618312470283,False
24.0,12.0,2011-11-11,3279.1833290285604,False
24.0,12.0,2011-11-18,3236.5972230138896,False
24.0,12.0,2011-11-25,2559.0251593374587,True
24.0,12.0,2011-12-02,2224.5902695467403,False
24.0,12.0,2011-12-09,2174.7527554436992,False
24.0,12.0,2011-12-16,2104.6351200980307,False
24.0,12.0,2011-12-23,1842.0222126950046,False
24.0,12.0,2011-12-30,1195.2605679473015,True
24.0,13.0,2011-11-04,27620.93178192936,False
24.0,13.0,2011-11-11,27124.7305505028,False
24.0,13.0,2011-11-18,25911.84917823821,False
24.0,13.0,2011-11-25,24655.34458396062,True
24.0,13.0,2011-12-02,25818.10998508557,False
24.0,13.0,2011-12-09,25165.81299876552,False
24.0,13.0,2011-12-16,24257.979749665035,False
24.0,13.0,2011-12-23,25076.036035365676,False
24.0,13.0,2011-12-30,23522.500848842345,True
24.0,14.0,2011-11-04,16654.4644705441,False
24.0,14.0,2011-11-11,16835.24000318415,False
24.0,14.0,2011-11-18,19139.31418270591,False
24.0,14.0,2011-11-25,45219.86629784733,True
24.0,14.0,2011-12-02,20445.017096443305,False
24.0,14.0,2011-12-09,24931.631827256377,False
24.0,14.0,2011-12-16,31041.33036897445,False
24.0,14.0,2011-12-23,55794.28825198553,False
24.0,14.0,2011-12-30,18042.740293680894,True
24.0,16.0,2011-11-04,2239.871906921257,False
24.0,16.0,2011-11-11,2513.366429777806,False
24.0,16.0,2011-11-18,1809.8660177942263,False
24.0,16.0,2011-11-25,1841.9401674372973,True
24.0,16.0,2011-12-02,2143.784312317138,False
24.0,16.0,2011-12-09,3682.868970522647,False
24.0,16.0,2011-12-16,4251.058836481524,False
24.0,16.0,2011-12-23,3444.0796114487475,False
24.0,16.0,2011-12-30,7171.0022220255705,True
24.0,17.0,2011-11-04,14038.719602391666,False
24.0,17.0,2011-11-11,14225.46322691262,False
24.0,17.0,2011-11-18,14598.4152648473,False
24.0,17.0,2011-11-25,19300.31654095471,True
24.0,17.0,2011-12-02,16316.030612833874,False
24.0,17.0,2011-12-09,18730.86947358966,False
24.0,17.0,2011-12-16,20473.983684202267,False
24.0,17.0,2011-12-23,30106.85770563053,False
24.0,17.0,2011-12-30,11938.835538784493,True
24.0,18.0,2011-11-04,12517.284026259227,False
24.0,18.0,2011-11-11,11309.508620369365,False
24.0,18.0,2011-11-18,16667.06372767792,False
24.0,18.0,2011-11-25,29786.00653928111,True
24.0,18.0,2011-12-02,49255.19754973996,False
24.0,18.0,2011-12-09,51069.840740654494,False
24.0,18.0,2011-12-16,43968.001252170805,False
24.0,18.0,2011-12-23,38261.494844026405,False
24.0,18.0,2011-12-30,21446.419702450094,True
24.0,19.0,2011-11-04,89.3437324175377,False
24.0,19.0,2011-11-11,90.35570277582632,False
24.0,19.0,2011-11-18,93.43878600165884,False
24.0,19.0,2011-11-25,89.7342695071768,True
24.0,19.0,2011-12-02,91.39722528112657,False
24.0,19.0,2011-12-09,81.43527571507843,False
24.0,19.0,2011-12-16,90.6225635780104,False
24.0,19.0,2011-12-23,88.14592388788782,False
24.0,19.0,2011-12-30,87.40248308125916,True
24.0,20.0,2011-11-04,5077.89004525665,False
24.0,20.0,2011-11-11,5036.000117343216,False
24.0,20.0,2011-11-18,4616.314898719376,False
24.0,20.0,2011-11-25,7952.632213438226,True
24.0,20.0,2011-12-02,4226.994208671915,False
24.0,20.0,2011-12-09,4400.389551533683,False
24.0,20.0,2011-12-16,4433.250792746729,False
24.0,20.0,2011-12-23,5817.564437198869,False
24.0,20.0,2011-12-30,4201.192259960286,True
24.0,21.0,2011-11-04,5099.073583895174,False
24.0,21.0,2011-11-11,5233.02058252792,False
24.0,21.0,2011-11-18,5064.036263723924,False
24.0,21.0,2011-11-25,6182.228908691389,True
24.0,21.0,2011-12-02,5450.452449642654,False
24.0,21.0,2011-12-09,6579.957056188324,False
24.0,21.0,2011-12-16,7345.574926514478,False
24.0,21.0,2011-12-23,11652.790489986686,False
24.0,21.0,2011-12-30,4589.671885450121,True
24.0,22.0,2011-11-04,11919.10560304222,False
24.0,22.0,2011-11-11,11260.206136963256,False
24.0,22.0,2011-11-18,10329.190511610985,False
24.0,22.0,2011-11-25,24568.32640257633,True
24.0,22.0,2011-12-02,11763.987198776029,False
24.0,22.0,2011-12-09,17044.39895591901,False
24.0,22.0,2011-12-16,19124.63040165084,False
24.0,22.0,2011-12-23,26543.149861177815,False
24.0,22.0,2011-12-30,9040.135062169218,True
24.0,23.0,2011-11-04,25325.844485110694,False
24.0,23.0,2011-11-11,25544.07754336214,False
24.0,23.0,2011-11-18,21357.154601924216,False
24.0,23.0,2011-11-25,39354.71499428908,True
24.0,23.0,2011-12-02,30712.101447587,False
24.0,23.0,2011-12-09,43456.13982838216,False
24.0,23.0,2011-12-16,51345.38523427965,False
24.0,23.0,2011-12-23,80499.27702886326,False
24.0,23.0,2011-12-30,20871.821943459345,True
24.0,24.0,2011-11-04,5110.156621708184,False
24.0,24.0,2011-11-11,4737.232075488542,False
24.0,24.0,2011-11-18,3726.143450377624,False
24.0,24.0,2011-11-25,10130.01136998215,True
24.0,24.0,2011-12-02,6211.644594174692,False
24.0,24.0,2011-12-09,8240.34157617099,False
24.0,24.0,2011-12-16,9916.459131747366,False
24.0,24.0,2011-12-23,12509.50684620788,False
24.0,24.0,2011-12-30,2726.0049909479085,True
24.0,25.0,2011-11-04,10139.109148328393,False
24.0,25.0,2011-11-11,11333.084590154202,False
24.0,25.0,2011-11-18,9636.352693051766,False
24.0,25.0,2011-11-25,13722.520271483543,True
24.0,25.0,2011-12-02,11475.0830332867,False
24.0,25.0,2011-12-09,13237.888715967038,False
24.0,25.0,2011-12-16,15973.504799938728,False
24.0,25.0,2011-12-23,20742.636258041373,False
24.0,25.0,2011-12-30,15092.081206259596,True
24.0,26.0,2011-11-04,7719.491666590295,False
24.0,26.0,2011-11-11,9063.547214565531,False
24.0,26.0,2011-11-18,7937.990128623054,False
24.0,26.0,2011-11-25,13440.359779793736,True
24.0,26.0,2011-12-02,9938.546514357173,False
24.0,26.0,2011-12-09,11778.15432981957,False
24.0,26.0,2011-12-16,12226.246496341855,False
24.0,26.0,2011-12-23,13704.51941801587,False
24.0,26.0,2011-12-30,3940.7195647320677,True
24.0,27.0,2011-11-04,2326.652591970888,False
24.0,27.0,2011-11-11,2271.492890500384,False
24.0,27.0,2011-11-18,2048.4629905880943,False
24.0,27.0,2011-11-25,2404.204017317644,True
24.0,27.0,2011-12-02,2494.1219761435136,False
24.0,27.0,2011-12-09,3227.628090287261,False
24.0,27.0,2011-12-16,3798.388641816717,False
24.0,27.0,2011-12-23,6622.222325905563,False
24.0,27.0,2011-12-30,2318.1414491963933,True
24.0,28.0,2011-11-04,1079.9330090028946,False
24.0,28.0,2011-11-11,890.6966035569333,False
24.0,28.0,2011-11-18,742.4302804157617,False
24.0,28.0,2011-11-25,838.135239916692,True
24.0,28.0,2011-12-02,705.6473247466622,False
24.0,28.0,2011-12-09,721.509638150643,False
24.0,28.0,2011-12-16,802.5763651258442,False
24.0,28.0,2011-12-23,957.4137189288482,False
24.0,28.0,2011-12-30,746.35569226648,True
24.0,29.0,2011-11-04,4617.98907311902,False
24.0,29.0,2011-11-11,4698.525723010428,False
24.0,29.0,2011-11-18,4336.071659354154,False
24.0,29.0,2011-11-25,6837.137650844535,True
24.0,29.0,2011-12-02,5314.885280767582,False
24.0,29.0,2011-12-09,6394.844737347808,False
24.0,29.0,2011-12-16,9445.730454473884,False
24.0,29.0,2011-12-23,19168.714941983602,False
24.0,29.0,2011-12-30,4746.313949354922,True
24.0,30.0,2011-11-04,2432.133852753439,False
24.0,30.0,2011-11-11,2315.561232214677,False
24.0,30.0,2011-11-18,1794.4394794068069,False
24.0,30.0,2011-11-25,2428.85457892681,True
24.0,30.0,2011-12-02,1915.9759742576864,False
24.0,30.0,2011-12-09,2272.6803478427464,False
24.0,30.0,2011-12-16,2410.3943074069684,False
24.0,30.0,2011-12-23,3460.9188381008735,False
24.0,30.0,2011-12-30,1795.2919717366876,True
24.0,31.0,2011-11-04,2805.748800456073,False
24.0,31.0,2011-11-11,2847.654224697282,False
24.0,31.0,2011-11-18,2577.3685127937497,False
24.0,31.0,2011-11-25,3629.525112151008,True
24.0,31.0,2011-12-02,3912.1829848056223,False
24.0,31.0,2011-12-09,5774.35557577225,False
24.0,31.0,2011-12-16,6897.824878915519,False
24.0,31.0,2011-12-23,10557.713959199013,False
24.0,31.0,2011-12-30,3140.0580958174983,True
24.0,32.0,2011-11-04,4511.216171663571,False
24.0,32.0,2011-11-11,4998.782684197267,False
24.0,32.0,2011-11-18,5030.410874804333,False
24.0,32.0,2011-11-25,7667.047284605531,True
24.0,32.0,2011-12-02,7905.918958716411,False
24.0,32.0,2011-12-09,11114.397916600425,False
24.0,32.0,2011-12-16,15389.901007561795,False
24.0,32.0,2011-12-23,37800.64319242764,False
24.0,32.0,2011-12-30,5988.850015623734,True
24.0,33.0,2011-11-04,4969.6596423099045,False
24.0,33.0,2011-11-11,5190.925601101503,False
24.0,33.0,2011-11-18,4627.445234185573,False
24.0,33.0,2011-11-25,9961.445420031923,True
24.0,33.0,2011-12-02,6931.165701039158,False
24.0,33.0,2011-12-09,9059.233770567016,False
24.0,33.0,2011-12-16,10281.138293848862,False
24.0,33.0,2011-12-23,13829.903303903728,False
24.0,33.0,2011-12-30,2183.3287278621788,True
24.0,34.0,2011-11-04,9978.625804005169,False
24.0,34.0,2011-11-11,11973.557636795544,False
24.0,34.0,2011-11-18,9948.14441963935,False
24.0,34.0,2011-11-25,15481.030194201485,True
24.0,34.0,2011-12-02,11064.989940739217,False
24.0,34.0,2011-12-09,12150.527105136753,False
24.0,34.0,2011-12-16,13486.444451546276,False
24.0,34.0,2011-12-23,24795.765338910405,False
24.0,34.0,2011-12-30,7642.875785025131,True
24.0,35.0,2011-11-04,2743.897022423185,False
24.0,35.0,2011-11-11,2767.8989689593686,False
24.0,35.0,2011-11-18,2296.193992317156,False
24.0,35.0,2011-11-25,2199.2538741811545,True
24.0,35.0,2011-12-02,2373.6875978351704,False
24.0,35.0,2011-12-09,3070.609674763541,False
24.0,35.0,2011-12-16,2978.564100611689,False
24.0,35.0,2011-12-23,4707.930944229878,False
24.0,35.0,2011-12-30,1689.1161059884435,True
24.0,36.0,2011-11-04,2342.1783991263706,False
24.0,36.0,2011-11-11,2186.113952952064,False
24.0,36.0,2011-11-18,1702.3087473492828,False
24.0,36.0,2011-11-25,2778.538061163597,True
24.0,36.0,2011-12-02,2309.413453266932,False
24.0,36.0,2011-12-09,3457.997208132152,False
24.0,36.0,2011-12-16,2929.4959855989778,False
24.0,36.0,2011-12-23,4222.541498891874,False
24.0,36.0,2011-12-30,1282.0865758332363,True
24.0,37.0,2011-11-04,3212.973577410799,False
24.0,37.0,2011-11-11,3219.466618051172,False
24.0,37.0,2011-11-18,3226.816692705966,False
24.0,37.0,2011-11-25,2865.721806082061,True
24.0,37.0,2011-12-02,3454.408029226122,False
24.0,37.0,2011-12-09,3624.2277791029783,False
24.0,37.0,2011-12-16,3161.722297311762,False
24.0,37.0,2011-12-23,2778.665162250613,False
24.0,37.0,2011-12-30,3150.1865233880458,True
24.0,38.0,2011-11-04,73573.81712774523,False
24.0,38.0,2011-11-11,58448.58902962097,False
24.0,38.0,2011-11-18,64550.50351497681,False
24.0,38.0,2011-11-25,49307.85251173713,True
24.0,38.0,2011-12-02,77636.80218354017,False
24.0,38.0,2011-12-09,69102.54373199456,False
24.0,38.0,2011-12-16,63946.747805293286,False
24.0,38.0,2011-12-23,57783.43439172907,False
24.0,38.0,2011-12-30,56998.74130120102,True
24.0,40.0,2011-11-04,42775.96255345463,False
24.0,40.0,2011-11-11,43062.61515295745,False
24.0,40.0,2011-11-18,41298.49213377626,False
24.0,40.0,2011-11-25,38066.82041207987,True
24.0,40.0,2011-12-02,43585.02889480309,False
24.0,40.0,2011-12-09,43557.46781450796,False
24.0,40.0,2011-12-16,42866.98594332027,False
24.0,40.0,2011-12-23,49361.381281527094,False
24.0,40.0,2011-12-30,43516.5297974998,True
24.0,41.0,2011-11-04,1047.4615585948795,False
24.0,41.0,2011-11-11,1121.5876720223332,False
24.0,41.0,2011-11-18,1528.839521326403,False
